1	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
2	repeat
3	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
4	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
5	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
6	repeat
7	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
8	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
9	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
10	unknown_CL10
11	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
12	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
13	unknown_CL13
14	unknown_CL14
15	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
16	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
17	unknown_CL17
18	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
19	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
20	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
21	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
22	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
23	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
24	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
25	unknown_CL25
26	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
27	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
28	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
29	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
30	unknown_CL30
31	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
32	unknown_CL32
33	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
34	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
35	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
36	unknown_CL36
37	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
38	repeat|mobile_element|Class_II|Subclass_1|TIR|EnSpm/CACTA
39	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
40	repeat|mobile_element|Class_I|LTR|Ty1/copia|SIRE
41	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
42	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
43	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
44	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
45	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|CRM
46	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
47	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
48	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
49	repeat|mobile_element|Class_I|LTR
50	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
51	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
52	unknown_CL52
53	repeat|mobile_element|Class_I|LTR|Ty1/copia|SIRE
54	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
55	unknown_CL55
56	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
57	repeat
58	unknown_CL58
59	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
60	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
61	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
62	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
63	unknown_CL63
64	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
65	repeat
66	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
67	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
68	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
69	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
70	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
71	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
72	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|CRM
73	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
74	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
75	unknown_CL75
76	repeat|mobile_element|Class_I|LTR
77	repeat|mobile_element|Class_I|LTR|Ty1/copia|SIRE
78	unknown_CL78
79	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
80	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
81	repeat
82	repeat|mobile_element|Class_I|LTR|Ty1/copia|TAR
83	repeat|mobile_element|Class_I|LTR
84	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
85	unknown_CL85
86	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
87	repeat|mobile_element|Class_I|LTR|Ty1/copia|SIRE
88	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
89	unknown_CL89
90	unknown_CL90
91	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
92	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
93	unknown_CL93
94	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
95	repeat|mobile_element|Class_I|LTR|Ty1/copia|SIRE
96	organelle|plastid
97	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|CRM
98	repeat|mobile_element|Class_II|Subclass_1|TIR|EnSpm/CACTA
99	repeat|mobile_element|Class_II|Subclass_1|TIR|EnSpm/CACTA
100	unknown_CL100
101	repeat|mobile_element|Class_I|LTR|Ty1/copia|SIRE
102	unknown_CL102
103	unknown_CL103
104	repeat
105	organelle|plastid
106	unknown_CL106
107	unknown_CL107
108	repeat
109	repeat|mobile_element|Class_I|LTR|Ty1/copia|SIRE
110	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
111	repeat|mobile_element|Class_I|LTR
112	unknown_CL112
113	unknown_CL113
114	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
115	unknown_CL115
116	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
117	unknown_CL117
118	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
119	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
120	unknown_CL120
121	repeat|satellite
122	unknown_CL122
123	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
124	repeat|rDNA|45S_rDNA
125	unknown_CL125
126	unknown_CL126
127	unknown_CL127
128	repeat|rDNA|45S_rDNA
129	repeat|mobile_element|Class_I|LTR
130	repeat|rDNA|45S_rDNA
131	organelle|plastid
132	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
133	repeat|mobile_element|Class_II|Subclass_1|TIR|EnSpm/CACTA
134	repeat|mobile_element|Class_I|LTR
135	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
136	unknown_CL136
137	organelle|plastid
138	unknown_CL138
139	unknown_CL139
140	unknown_CL140
141	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
142	repeat|mobile_element|Class_I|LTR|Ty1/copia|TAR
143	organelle|plastid
144	repeat|mobile_element|Class_II|Subclass_1|TIR|EnSpm/CACTA
145	repeat|mobile_element|Class_II|Subclass_1|TIR|EnSpm/CACTA
146	organelle|plastid
147	repeat|satellite
148	organelle|plastid
149	unknown_CL149
150	repeat|mobile_element|Class_I|LTR|Ty1/copia|SIRE
151	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|CRM
152	unknown_CL152
153	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
154	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
155	unknown_CL155
156	unknown_CL156
157	repeat
158	organelle|plastid
159	repeat|satellite
160	unknown_CL160
161	unknown_CL161
162	organelle|plastid
163	repeat|mobile_element|Class_I|LTR|Ty1/copia|SIRE
164	organelle|plastid
165	repeat
166	unknown_CL166
167	unknown_CL167
168	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
169	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|CRM
170	repeat
171	repeat|mobile_element|Class_I|LTR
172	repeat|mobile_element|Class_I|LTR|Ty1/copia|SIRE
173	unknown_CL173
174	unknown_CL174
175	unknown_CL175
176	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
177	organelle|plastid
178	repeat|satellite
179	unknown_CL179
180	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|CRM
181	unknown_CL181
182	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
183	unknown_CL183
184	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
185	repeat|satellite
186	repeat|rDNA|5S_rDNA
187	unknown_CL187
188	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
189	unknown_CL189
190	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
191	organelle|plastid
192	unknown_CL192
193	unknown_CL193
194	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
195	repeat|mobile_element|Class_I|LTR
196	unknown_CL196
197	unknown_CL197
198	unknown_CL198
199	repeat|satellite
200	organelle|plastid
201	unknown_CL201
202	repeat|satellite
203	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
204	repeat|satellite
205	repeat|mobile_element|Class_I|LINE
206	unknown_CL206
207	unknown_CL207
208	unknown_CL208
209	repeat|satellite
210	repeat|satellite
211	unknown_CL211
212	unknown_CL212
213	unknown_CL213
214	unknown_CL214
215	repeat|satellite
216	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
217	repeat|mobile_element|Class_I|LTR|Ty1/copia|Ale
218	organelle|plastid
219	repeat|mobile_element|Class_I|LINE
220	unknown_CL220
221	unknown_CL221
222	unknown_CL222
223	unknown_CL223
224	unknown_CL224
225	repeat|mobile_element|Class_II|Subclass_1|TIR|PIF/Harbinger
226	unknown_CL226
227	unknown_CL227
228	unknown_CL228
229	repeat|mobile_element|Class_II|Subclass_1|TIR|PIF/Harbinger
230	unknown_CL230
231	unknown_CL231
232	repeat|satellite
233	unknown_CL233
234	repeat|mobile_element|Class_I|LTR|Ty1/copia|Ale
235	repeat|mobile_element|Class_I|LTR
236	repeat|satellite
237	repeat|mobile_element|Class_I|LTR|Ty1/copia|Ale
238	unknown_CL238
239	repeat|satellite
240	unknown_CL240
241	unknown_CL241
242	repeat|mobile_element|Class_II|Subclass_1|TIR|EnSpm/CACTA
243	unknown_CL243
244	repeat|mobile_element|Class_II|Subclass_1|TIR|MuDR/Mutator
245	repeat|satellite
246	unknown_CL246
247	unknown_CL247
248	unknown_CL248
249	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
250	unknown_CL250
251	unknown_CL251
252	unknown_CL252
253	unknown_CL253
254	unknown_CL254
255	unknown_CL255
256	unknown_CL256
