87	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
88	organelle|plastid
89	repeat|mobile_element|Class_II|Subclass_1|TIR|EnSpm/CACTA
90	unknown_CL90
91	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
92	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
93	repeat|mobile_element|Class_II|Subclass_1|TIR|EnSpm/CACTA
94	repeat
95	unknown_CL95
96	unknown_CL96
97	unknown_CL97
98	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
99	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|CRM
100	repeat
101	unknown_CL101
102	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
103	repeat|mobile_element|Class_I|LTR|Ty1/copia|SIRE
104	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
105	repeat
106	repeat
107	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
108	unknown_CL108
109	unknown_CL109
110	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
111	repeat
112	unknown_CL112
113	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
114	repeat|mobile_element|Class_I|LTR|Ty1/copia|Angela
115	repeat|mobile_element|Class_II|Subclass_1|TIR|EnSpm/CACTA
116	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Ogre
117	unknown_CL117
118	repeat|mobile_element|Class_I|LTR|Ty1/copia|TAR
119	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
120	unknown_CL120
121	repeat
122	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
123	unknown_CL123
124	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
125	unknown_CL125
126	repeat|mobile_element|Class_I|LTR|Ty1/copia|SIRE
127	unknown_CL127
128	organelle|plastid
129	unknown_CL129
130	repeat|satellite
131	repeat|mobile_element|Class_I|LTR|Ty1/copia|SIRE
132	unknown_CL132
133	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
134	repeat|mobile_element|Class_II|Subclass_1|TIR|EnSpm/CACTA
135	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
136	unknown_CL136
137	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
138	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Athila
139	unknown_CL139
140	repeat|satellite
141	unknown_CL141
142	organelle|plastid
143	organelle|plastid
144	organelle|plastid
145	repeat|satellite
146	repeat|mobile_element|Class_I|LTR
147	repeat|mobile_element|Class_II|Subclass_1|TIR|EnSpm/CACTA
148	unknown_CL148
149	unknown_CL149
150	unknown_CL150
151	unknown_CL151
152	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|CRM
153	unknown_CL153
154	organelle|plastid
155	unknown_CL155
156	unknown_CL156
